Distance Matrix (rows/cols: 0=depot, 1..n=customers):
           0      1      2      3      4      5      6      7      8      9     10     11     12     13     14     15     16     17     18     19     20     21     22     23     24     25     26     27     28     29     30     31     32     33     34     35     36     37     38     39     40     41     42     43     44     45     46     47     48     49     50     51     52     53     54     55     56     57     58     59     60     61     62     63     64     65     66     67     68     69     70     71     72     73     74     75     76     77     78     79     80     81     82     83     84     85     86     87     88     89     90     91     92     93     94     95     96     97     98     99    100
  33   33.53  46.40  47.63  42.80  44.05  42.20  43.19  41.23  41.04  42.43  37.48  39.62  48.10  37.70  47.13  41.76  46.57  36.40  35.69  40.61  24.17  25.06  23.32  25.00  19.72  20.81  22.67  19.21  21.21  15.62  19.21   5.39   2.00   0.00   5.00   5.83   5.83   6.00   8.00   9.43  28.79  28.16  26.25  25.50  26.00  24.17  23.41  22.56  22.36  20.62  19.70  19.72  17.72  50.21  45.34  42.20  47.42  40.61  46.10  39.05  44.20  43.17  42.30  42.00  41.23  40.00  39.32  39.00  38.33  37.34  87.57  87.14  46.10  84.59  45.28  44.65  82.15  80.62  80.16  79.63  78.45  77.16  68.66  65.73  64.56  63.25  59.91  58.94  60.41  57.87  54.12  55.71  74.20  72.62  70.80  67.20  65.60  68.77  61.03  61.72  65.07
  34   32.39  43.57  44.65  39.96  41.05  39.45  40.00  38.28  37.80  39.05  34.21  36.12  43.46  33.11  42.38  37.00  41.76  31.62  30.81  35.69  22.56  23.09  21.19  22.36  17.72  18.38  19.72  16.55  18.03  13.00  15.62  10.20   5.39   5.00   0.00  10.44   3.00   7.81   9.43   8.00  30.89  29.97  28.18  26.93  28.30  26.63  25.55  24.17  25.00  22.36  22.20  22.67  19.72  53.81  48.80  45.34  51.22  43.86  50.00  42.43  48.26  44.60  43.17  42.30  42.72  40.31  40.26  39.32  39.92  38.33  88.28  87.57  47.43  85.33  46.10  42.06  82.61  81.39  80.62  80.41  79.56  77.65  67.74  64.78  63.35  61.85  58.86  57.87  58.94  56.52  52.95  54.12  71.28  69.63  67.96  64.35  62.68  65.60  58.31  58.60  61.72
  35   38.08  51.86  53.15  48.27  49.58  47.63  48.80  46.75  46.67  48.10  43.14  45.34  53.85  43.46  52.81  47.43  52.20  42.06  41.23  46.10  29.15  30.23  28.60  30.48  25.00  26.25  28.28  24.76  26.91  21.21  25.00   5.00   7.07   5.83  10.44   0.00  10.00   5.83   7.07  11.18  30.41  30.15  28.16  28.00  27.46  25.50  25.18  25.00  23.54  23.00  21.21  20.62  20.00  49.20  44.65  42.06  46.10  40.31  44.60  38.59  42.43  45.28  45.00  45.28  43.29  43.29  42.00  42.30  40.31  40.00  90.14  90.00  48.26  87.14  48.00  50.00  85.00  83.15  83.00  82.15  80.62  80.00  72.80  69.92  68.95  67.78  64.20  63.25  65.00  62.39  58.52  60.42  79.65  78.10  76.22  72.62  71.06  74.33  66.40  67.27  70.71
  36   35.36  46.14  47.17  42.54  43.57  42.06  42.44  40.82  40.22  41.40  36.62  38.42  44.72  34.48  43.46  38.08  42.72  32.70  31.62  36.40  25.50  25.96  24.04  25.08  20.62  21.19  22.36  19.31  20.59  15.81  18.03  11.18   7.07   5.83   3.00  10.00   0.00   5.83   7.07   5.00  33.54  32.70  30.87  29.73  30.89  29.15  28.18  26.93  27.46  25.08  24.70  25.00  22.36  55.87  50.93  47.63  53.15  46.10  51.86  44.60  50.00  47.43  46.10  45.28  45.54  43.29  43.17  42.30  42.72  41.23  91.24  90.55  50.29  88.28  49.03  44.72  85.59  84.34  83.60  83.36  82.46  80.62  70.71  67.74  66.29  64.76  61.81  60.83  61.85  59.44  55.90  57.01  73.78  72.11  70.49  66.89  65.19  68.01  60.90  61.03  64.03
  37   39.29  51.31  52.43  47.71  48.83  47.17  47.80  46.04  45.61  46.86  42.01  43.93  50.54  40.31  49.24  43.86  48.47  38.48  37.34  42.06  29.73  30.46  28.64  30.02  25.08  25.94  27.46  24.19  25.81  20.59  23.43   9.43   8.00   6.00   7.81   5.83   5.83   0.00   2.00   5.39  34.48  33.96  32.02  31.40  31.62  29.73  29.12  28.44  27.86  26.48  25.30  25.08  23.54  54.67  50.00  47.17  51.66  45.49  50.21  43.83  48.10  49.03  48.26  48.00  47.07  46.00  45.28  45.00  44.15  43.29  93.54  93.13  51.97  90.55  51.24  49.74  88.14  86.58  86.15  85.59  84.34  83.15  74.53  71.59  70.34  68.96  65.73  64.76  66.10  63.60  59.91  61.35  79.06  77.42  75.72  72.11  70.46  73.41  66.04  66.40  69.53
  38   41.23  53.00  54.08  49.40  50.48  48.88  49.41  47.71  47.20  48.41  43.60  45.45  51.48  41.34  50.09  44.72  49.24  39.36  38.08  42.72  31.62  32.31  30.46  31.76  26.93  27.73  29.15  25.94  27.46  22.36  25.00  11.18  10.00   8.00   9.43   7.07   7.07   2.00   0.00   5.00  36.40  35.90  33.96  33.38  33.53  31.62  31.05  30.41  29.73  28.44  27.20  26.93  25.50  56.22  51.61  48.88  53.15  47.17  51.66  45.49  49.50  50.99  50.25  50.00  49.03  48.00  47.27  47.00  46.10  45.28  95.52  95.13  53.94  92.54  53.24  51.48  90.14  88.57  88.14  87.57  86.31  85.15  76.49  73.55  72.28  70.88  67.68  66.71  68.01  65.52  61.85  63.25  80.71  79.06  77.39  73.78  72.11  75.00  67.74  68.01  71.06
  39   40.31  50.54  51.48  46.96  47.89  46.52  46.65  45.18  44.42  45.49  40.82  42.44  47.17  37.20  45.65  40.31  44.72  34.99  33.54  38.08  30.41  30.81  28.86  29.73  25.50  25.96  26.93  24.04  25.08  20.62  22.36  14.14  11.18   9.43   8.00  11.18   5.00   5.39   5.00   0.00  38.08  37.34  35.47  34.48  35.34  33.54  32.70  31.62  31.76  29.73  29.07  29.15  26.93  59.46  54.67  51.61  56.57  50.00  55.17  48.41  53.15  52.20  50.99  50.25  50.29  48.26  48.05  47.27  47.43  46.10  96.18  95.52  55.08  93.21  53.94  49.24  90.55  89.27  88.57  88.28  87.32  85.59  75.66  72.69  71.20  69.63  66.75  65.76  66.71  64.33  60.83  61.85  78.03  76.32  74.79  71.20  69.46  72.11  65.30  65.19  68.01
  40   20.62  39.29  41.23  36.67  38.64  35.69  39.32  36.35  38.12  40.11  36.00  39.00  55.90  46.84  56.52  52.20  57.01  48.10  49.24  53.85  20.62  22.56  23.09  25.96  22.36  24.17  26.93  25.06  27.73  25.00  29.15  25.50  26.93  28.79  30.89  30.41  33.54  34.48  36.40  38.08   0.00   2.00   2.83   5.39   3.00   5.00   5.39   7.07   7.00   8.60   9.22  10.00  11.18  26.57  21.19  16.55  25.50  15.81  25.18  15.30  25.00  15.00  15.81  18.03  13.00  16.40  13.00  15.62  10.00  11.18  60.00  60.21  18.00  57.00  18.68  36.40  55.23  53.00  53.24  52.00  50.25  50.25  47.17  44.65  44.82  44.60  39.82  39.05  42.43  39.60  35.36  39.05  63.63  62.65  60.03  56.82  55.90  60.42  50.54  53.85  58.52
  41   18.68  37.36  39.29  34.71  36.67  33.73  37.34  34.37  36.12  38.12  34.00  37.00  53.94  44.92  54.57  50.29  55.08  46.24  47.42  52.00  18.68  20.62  21.19  24.04  20.59  22.36  25.08  23.32  25.94  23.43  27.46  25.18  26.25  28.16  29.97  30.15  32.70  33.96  35.90  37.34   2.00   0.00   2.00   3.61   3.61   5.39   5.00   5.83   7.28   7.62   9.00  10.20  10.44  28.46  23.09  18.38  27.46  17.72  27.17  17.26  27.00  15.13  15.30  17.00  13.15  15.26  12.37  14.42  10.20  10.44  60.03  60.07  18.11  57.04  18.25  34.48  55.08  53.04  53.08  52.04  50.49  50.09  46.14  43.57  43.60  43.28  38.60  37.80  41.04  38.21  33.97  37.54  61.91  60.90  58.31  55.07  54.12  58.60  48.76  52.00  56.65
  42   19.31  37.95  39.85  35.17  37.11  34.21  37.66  34.71  36.35  38.33  34.06  37.05  53.60  44.38  54.13  49.73  54.57  45.54  46.62  51.26  18.25  20.22  20.62  23.54  19.70  21.54  24.35  22.36  25.08  22.20  26.42  23.19  24.35  26.25  28.18  28.16  30.87  32.02  33.96  35.47   2.83   2.00   0.00   3.00   2.24   3.61   3.00   4.24   5.39   5.83   7.00   8.25   8.54  29.15  23.77  19.24  27.89  18.38  27.46  17.72  27.07  17.12  17.26  18.79  15.13  17.00  14.32  16.12  12.17  12.37  62.03  62.07  20.10  59.03  20.22  35.11  57.08  55.04  55.08  54.04  52.47  52.09  47.89  45.28  45.22  44.82  40.22  39.41  42.52  39.70  35.47  38.90  62.97  61.91  59.36  56.08  55.07  59.48  49.74  52.80  57.38
  43   16.55  35.11  37.00  32.28  34.21  31.32  34.71  31.78  33.38  35.36  31.06  34.06  50.64  41.48  51.20  46.84  51.66  42.72  43.86  48.47  15.30  17.26  17.72  20.62  17.00  18.79  21.54  19.72  22.36  19.85  23.85  23.00  23.54  25.50  26.93  28.00  29.73  31.40  33.38  34.48   5.39   3.61   3.00   0.00   5.10   5.83   4.24   3.00   7.07   5.00   7.62   9.43   8.00  31.95  26.57  21.93  30.81  21.19  30.41  20.62  30.07  17.72  17.00  17.72  15.81  15.81  14.00  14.87  13.00  12.00  62.20  62.00  20.62  59.21  20.00  32.31  57.00  55.23  55.00  54.23  52.95  52.00  46.52  43.83  43.57  43.01  38.59  37.74  40.61  37.80  33.60  36.80  60.46  59.36  56.86  53.54  52.48  56.82  47.17  50.09  54.63
  44   21.54  40.16  42.06  37.36  39.29  36.40  39.81  36.88  38.47  40.45  36.12  39.12  55.44  46.10  55.90  51.42  56.29  47.13  48.10  52.81  20.10  22.09  22.36  25.32  21.19  23.09  25.96  23.77  26.57  23.32  27.73  22.56  24.17  26.00  28.30  27.46  30.89  31.62  33.53  35.34   3.00   3.61   2.24   5.10   0.00   2.00   2.83   5.39   4.00   6.40   6.32   7.00   8.60  27.73  22.36  18.03  26.25  17.00  25.71  16.16  25.18  18.00  18.68  20.59  16.00  18.87  15.81  18.03  13.00  13.93  63.00  63.20  21.00  60.00  21.59  37.34  58.22  56.00  56.22  55.00  53.24  53.24  49.74  47.17  47.20  46.86  42.20  41.40  44.60  41.77  37.54  41.04  65.19  64.14  61.59  58.31  57.31  61.72  51.97  55.04  59.62
  45   22.36  40.85  42.72  37.95  39.85  37.00  40.26  37.36  38.83  40.79  36.35  39.32  55.23  45.71  55.58  50.99  55.90  46.57  47.43  52.20  20.00  22.00  22.09  25.08  20.62  22.56  25.50  23.09  25.96  22.36  26.93  20.62  22.36  24.17  26.63  25.50  29.15  29.73  31.62  33.54   5.00   5.39   3.61   5.83   2.00   0.00   2.00   5.00   2.00   5.39   4.47   5.00   7.07  28.65  23.32  19.21  26.93  18.03  26.25  17.00  25.50  20.00  20.62  22.36  18.00  20.59  17.72  19.72  15.00  15.81  65.00  65.19  23.00  62.00  23.54  38.08  60.21  58.00  58.22  57.00  55.23  55.23  51.48  48.88  48.83  48.41  43.83  43.01  46.10  43.28  39.05  42.43  66.29  65.19  62.68  59.36  58.31  62.65  53.00  55.90  60.42
  46   20.59  39.00  40.85  36.06  37.95  35.11  38.33  35.44  36.88  38.83  34.37  37.34  53.24  43.74  53.60  49.03  53.94  44.64  45.54  50.29  18.00  20.00  20.10  23.09  18.68  20.62  23.54  21.19  24.04  20.59  25.08  20.22  21.54  23.41  25.55  25.18  28.18  29.12  31.05  32.70   5.39   5.00   3.00   4.24   2.83   2.00   0.00   3.00   2.83   3.61   4.00   5.39   5.83  30.41  25.06  20.81  28.79  19.72  28.16  18.79  27.46  20.10  20.22  21.54  18.11  19.70  17.26  18.79  15.13  15.30  65.03  65.07  23.09  62.03  23.19  36.25  60.07  58.03  58.08  57.04  55.44  55.08  50.54  47.89  47.71  47.20  42.72  41.88  44.82  42.01  37.80  41.04  64.64  63.51  61.03  57.69  56.60  60.90  51.31  54.12  58.60
  47   18.03  36.25  38.08  33.24  35.11  32.31  35.44  32.57  33.96  35.90  31.40  34.37  50.25  40.79  50.64  46.10  50.99  41.76  42.72  47.43  15.00  17.00  17.12  20.10  15.81  17.72  20.62  18.38  21.19  18.03  22.36  20.00  20.62  22.56  24.17  25.00  26.93  28.44  30.41  31.62   7.07   5.83   4.24   3.00   5.39   5.00   3.00   0.00   5.39   2.00   5.00   7.07   5.00  33.11  27.73  23.32  31.62  22.36  31.05  21.54  30.41  20.62  20.00  20.62  18.68  18.68  17.00  17.72  15.81  15.00  65.19  65.00  23.54  62.20  23.00  33.54  60.00  58.22  58.00  57.22  55.90  55.00  49.24  46.52  46.14  45.49  41.18  40.31  43.01  40.22  36.06  39.05  62.20  61.03  58.60  55.22  54.08  58.31  48.83  51.48  55.90
  48   23.32  41.63  43.46  38.63  40.50  37.70  40.80  37.95  39.29  41.23  36.67  39.62  55.08  45.40  55.33  50.64  55.58  46.10  46.84  51.66  20.10  22.09  22.00  25.00  20.22  22.20  25.18  22.56  25.50  21.54  26.25  18.68  20.59  22.36  25.00  23.54  27.46  27.86  29.73  31.76   7.00   7.28   5.39   7.07   4.00   2.00   2.83   5.39   0.00   5.00   2.83   3.00   5.83  29.68  24.41  20.52  27.73  19.21  26.93  18.03  25.96  22.00  22.56  24.17  20.00  22.36  19.65  21.47  17.00  17.72  67.00  67.19  25.00  64.00  25.50  38.91  62.20  60.00  60.21  59.00  57.22  57.22  53.24  50.61  50.48  50.00  45.49  44.65  47.63  44.82  40.61  43.86  67.42  66.29  63.82  60.46  59.36  63.63  54.08  56.82  61.27
  49   19.21  37.12  38.91  34.01  35.85  33.11  36.06  33.24  34.48  36.40  31.78  34.71  50.09  40.45  50.36  45.71  50.64  41.23  42.06  46.84  15.13  17.12  17.00  20.00  15.30  17.26  20.22  17.72  20.62  17.00  21.54  18.00  18.68  20.62  22.36  23.00  25.08  26.48  28.44  29.73   8.60   7.62   5.83   5.00   6.40   5.39   3.61   2.00   5.00   0.00   3.61   5.83   3.00  34.00  28.65  24.41  32.31  23.32  31.62  22.36  30.81  22.56  22.00  22.56  20.62  20.62  19.00  19.65  17.72  17.00  67.19  67.00  25.50  64.20  25.00  34.48  62.00  60.21  60.00  59.21  57.87  57.00  51.08  48.33  47.89  47.17  42.94  42.06  44.65  41.88  37.74  40.61  63.41  62.20  59.82  56.40  55.22  59.36  50.00  52.48  56.82
  50   22.80  40.71  42.49  37.58  39.40  36.67  39.56  36.77  37.95  39.85  35.17  38.08  53.01  43.19  53.15  48.37  53.34  43.74  44.38  49.24  18.44  20.40  20.10  23.09  18.03  20.02  23.02  20.22  23.19  18.97  23.77  16.28  17.89  19.70  22.20  21.21  24.70  25.30  27.20  29.07   9.22   9.00   7.00   7.62   6.32   4.47   4.00   5.00   2.83   3.61   0.00   2.24   3.16  32.45  27.20  23.35  30.41  22.02  29.55  20.81  28.46  24.08  24.19  25.30  22.09  23.41  21.21  22.47  19.10  19.24  69.03  69.07  27.07  66.03  27.17  38.08  64.07  62.03  62.07  61.03  59.41  59.08  54.13  51.43  51.11  50.48  46.14  45.28  48.01  45.22  41.05  44.05  67.01  65.80  63.41  60.00  58.82  62.97  53.60  56.08  60.42
  51   25.00  42.94  44.72  39.81  41.63  38.91  41.79  39.00  40.16  42.06  37.36  40.26  55.00  45.10  55.08  50.25  55.23  45.54  46.10  50.99  20.62  22.56  22.20  25.18  20.00  22.00  25.00  22.09  25.08  20.62  25.50  15.81  18.03  19.72  22.67  20.62  25.00  25.08  26.93  29.15  10.00  10.20   8.25   9.43   7.00   5.00   5.39   7.07   3.00   5.83   2.24   0.00   5.00  31.40  26.25  22.67  29.15  21.21  28.18  19.85  26.93  25.00  25.50  26.93  23.00  25.08  22.56  24.17  20.00  20.62  70.00  70.18  28.00  67.00  28.44  40.31  65.19  63.00  63.20  62.00  60.21  60.21  55.90  53.24  53.00  52.43  48.02  47.17  50.00  47.20  43.01  46.10  69.20  68.01  65.60  62.20  61.03  65.19  55.80  58.31  62.65
  52   21.21  38.59  40.31  35.36  37.12  34.48  37.16  34.44  35.47  37.34  32.57  35.44  50.00  40.11  50.09  45.28  50.25  40.61  41.23  46.10  15.81  17.72  17.26  20.22  15.00  17.00  20.00  17.12  20.10  15.81  20.62  15.00  15.81  17.72  19.72  20.00  22.36  23.54  25.50  26.93  11.18  10.44   8.54   8.00   8.60   7.07   5.83   5.00   5.83   3.00   3.16   5.00   0.00  35.51  30.23  26.25  33.54  25.00  32.70  23.85  31.62  25.50  25.00  25.50  23.54  23.54  22.00  22.56  20.62  20.00  70.18  70.00  28.44  67.19  28.00  36.06  65.00  63.20  63.00  62.20  60.83  60.00  53.85  51.08  50.54  49.74  45.62  44.72  47.17  44.42  40.31  43.01  65.30  64.03  61.72  58.26  57.01  61.03  51.86  54.08  58.31
  53   45.18  63.01  65.01  61.03  63.03  60.03  64.12  61.13  63.29  65.28  61.66  64.63  82.23  73.38  82.97  78.75  83.52  74.67  75.77  80.41  47.13  49.04  49.65  52.50  48.85  50.70  53.49  51.48  54.23  51.00  55.46  45.34  48.80  50.21  53.81  49.20  55.87  54.67  56.22  59.46  26.57  28.46  29.15  31.95  27.73  28.65  30.41  33.11  29.68  34.00  32.45  31.40  35.51   0.00   5.39  10.20   4.00  10.77   6.00  11.66   9.00  25.71  30.59  35.51  25.32  35.23  30.15  35.13  25.02  30.02  56.80  59.17  26.57  54.12  31.32  60.01  54.92  50.61  53.25  49.74  45.62  50.80  58.83  57.31  59.03  60.01  54.63  54.23  58.87  56.30  52.50  57.28  83.24  82.71  79.81  77.13  76.69  81.58  71.39  75.80  80.75
  54   40.05  58.08  60.07  56.00  58.00  55.00  59.03  56.04  58.14  60.13  56.44  59.41  76.90  68.01  77.62  73.38  78.16  69.29  70.38  75.03  41.76  43.68  44.27  47.13  43.46  45.31  48.10  46.10  48.85  45.65  50.09  40.61  43.86  45.34  48.80  44.65  50.93  50.00  51.61  54.67  21.19  23.09  23.77  26.57  22.36  23.32  25.06  27.73  24.41  28.65  27.20  26.25  30.23   5.39   0.00   5.00   5.39   5.39   6.40   6.40   8.60  21.54  26.25  31.05  20.88  30.59  25.50  30.41  20.22  25.18  56.65  58.60  22.83  53.85  27.31  55.08  54.12  50.16  52.35  49.24  45.54  49.74  55.80  54.08  55.57  56.36  51.00  50.54  55.04  52.39  48.47  53.14  79.06  78.45  75.58  72.80  72.28  77.13  66.94  71.20  76.12
  55   35.06  53.08  55.08  51.00  53.00  50.00  54.04  51.04  53.15  55.15  51.48  54.45  72.03  63.25  72.80  68.62  73.38  64.62  65.80  70.38  37.00  38.90  39.56  42.38  38.91  40.72  43.46  41.59  44.28  41.34  45.65  37.74  40.61  42.20  45.34  42.06  47.63  47.17  48.88  51.61  16.55  18.38  19.24  21.93  18.03  19.21  20.81  23.32  20.52  24.41  23.35  22.67  26.25  10.20   5.00   0.00  10.20   2.00  10.77   4.00  12.21  17.00  21.54  26.25  16.16  25.71  20.62  25.50  15.30  20.22  55.08  56.65  18.60  52.20  22.83  50.09  52.00  48.38  50.16  47.43  44.15  47.42  51.86  50.00  51.31  51.97  46.65  46.14  50.54  47.85  43.86  48.47  74.33  73.68  70.84  68.01  67.45  72.28  62.10  66.29  71.20
  56   45.00  63.20  65.19  61.03  63.03  60.03  64.00  61.00  63.03  65.03  61.20  64.20  81.39  72.28  82.00  77.62  82.46  73.38  74.33  79.06  46.10  48.05  48.51  51.42  47.43  49.34  52.20  49.98  52.81  49.24  53.85  42.43  46.10  47.42  51.22  46.10  53.15  51.66  53.15  56.57  25.50  27.46  27.89  30.81  26.25  26.93  28.79  31.62  27.73  32.31  30.41  29.15  33.54   4.00   5.39  10.20   0.00  10.00   2.00  10.20   5.00  26.93  31.62  36.40  26.25  35.90  30.81  35.69  25.50  30.41  60.42  62.65  28.18  57.70  32.70  60.21  58.31  54.12  56.60  53.24  49.24  54.08  61.03  59.36  60.90  61.72  56.36  55.90  60.42  57.78  53.85  58.52  84.43  83.82  80.96  78.16  77.62  82.46  72.28  76.49  81.39
  57   35.00  53.24  55.23  51.04  53.04  50.04  54.00  51.00  53.04  55.04  51.24  54.23  71.59  62.64  72.28  68.01  72.80  63.91  65.00  69.64  36.40  38.33  38.90  41.76  38.08  39.92  42.72  40.72  43.46  40.31  44.72  36.06  39.05  40.61  43.86  40.31  46.10  45.49  47.17  50.00  15.81  17.72  18.38  21.19  17.00  18.03  19.72  22.36  19.21  23.32  22.02  21.21  25.00  10.77   5.39   2.00  10.00   0.00  10.20   2.00  11.18  18.03  22.36  26.93  17.00  26.25  21.19  25.96  15.81  20.62  57.01  58.52  19.85  54.12  23.85  50.25  53.85  50.29  52.00  49.34  46.10  49.24  53.15  51.22  52.43  53.00  47.71  47.17  51.48  48.76  44.72  49.24  75.03  74.33  71.51  68.62  68.01  72.80  62.64  66.71  71.59
  58   45.04  63.39  65.38  61.13  63.13  60.13  64.03  61.03  63.00  65.00  61.07  64.07  81.05  71.81  81.58  77.13  82.00  72.80  73.68  78.45  45.71  47.68  48.05  50.99  46.84  48.76  51.66  49.34  52.20  48.47  53.14  41.04  44.82  46.10  50.00  44.60  51.86  50.21  51.66  55.17  25.18  27.17  27.46  30.41  25.71  26.25  28.16  31.05  26.93  31.62  29.55  28.18  32.70   6.00   6.40  10.77   2.00  10.20   0.00  10.00   3.00  27.73  32.31  37.00  26.93  36.40  31.32  36.14  25.96  30.81  62.24  64.41  29.15  59.51  33.54  60.41  60.03  55.90  58.31  55.01  51.08  55.76  62.20  60.46  61.91  62.65  57.31  56.82  61.27  58.60  54.63  59.24  85.09  84.43  81.60  78.75  78.16  82.97  72.80  76.90  81.79
  59   35.06  53.46  55.44  51.16  53.15  50.16  54.04  51.04  53.00  55.00  51.09  54.08  71.20  62.10  71.81  67.45  72.28  63.25  64.26  68.95  35.90  37.85  38.33  41.23  37.34  39.22  42.06  39.92  42.72  39.36  43.86  34.41  37.54  39.05  42.43  38.59  44.60  43.83  45.49  48.41  15.30  17.26  17.72  20.62  16.16  17.00  18.79  21.54  18.03  22.36  20.81  19.85  23.85  11.66   6.40   4.00  10.20   2.00  10.00   0.00  10.44  19.21  23.32  27.73  18.03  26.93  21.93  26.57  16.55  21.19  58.94  60.41  21.21  56.04  25.00  50.49  55.71  52.20  53.85  51.24  48.05  51.08  54.49  52.50  53.60  54.08  48.83  48.26  52.48  49.74  45.65  50.09  75.77  75.03  72.24  69.29  68.62  73.38  63.25  67.19  72.03
  60   45.28  63.79  65.76  61.40  63.39  60.41  64.20  61.20  63.07  65.07  61.00  64.00  80.62  71.20  81.05  76.49  81.39  72.03  72.80  77.62  45.28  47.27  47.52  50.49  46.10  48.05  50.99  48.51  51.42  47.43  52.20  39.05  43.01  44.20  48.26  42.43  50.00  48.10  49.50  53.15  25.00  27.00  27.07  30.07  25.18  25.50  27.46  30.41  25.96  30.81  28.46  26.93  31.62   9.00   8.60  12.21   5.00  11.18   3.00  10.44   0.00  29.15  33.54  38.08  28.18  37.34  32.31  37.00  26.93  31.62  65.00  67.08  30.81  62.24  34.99  60.83  62.65  58.60  60.90  57.70  53.85  58.31  64.03  62.20  63.51  64.14  58.83  58.31  62.65  59.94  55.90  60.42  86.16  85.44  82.64  79.71  79.06  83.82  73.68  77.62  82.46
  61   22.36  38.33  40.31  36.88  38.83  35.90  40.26  37.36  39.85  41.76  39.00  41.79  60.42  53.00  61.72  58.31  62.65  55.22  57.01  61.03  28.28  29.73  31.11  33.30  32.02  33.30  35.36  34.83  36.80  36.06  39.05  40.31  41.23  43.17  44.60  45.28  47.43  49.03  50.99  52.20  15.00  15.13  17.12  17.72  18.00  20.00  20.10  20.62  22.00  22.56  24.08  25.00  25.50  25.71  21.54  17.00  26.93  18.03  27.73  19.21  29.15   0.00   5.00  10.00   2.00  10.20   5.83  10.44   5.00   7.07  45.00  45.28   3.00  42.00   5.83  35.36  40.31  38.00  38.33  37.00  35.36  35.36  35.36  33.30  34.41  34.99  29.68  29.15  33.54  30.87  26.93  31.62  57.57  57.01  54.12  51.42  50.99  55.90  45.71  50.25  55.23
  62   18.03  33.38  35.36  32.02  33.96  31.05  35.44  32.57  35.11  37.00  34.44  37.16  55.90  48.83  57.31  54.08  58.31  51.22  53.15  57.01  25.00  26.25  27.80  29.73  29.15  30.23  32.02  31.91  33.60  33.54  36.06  40.00  40.31  42.30  43.17  45.00  46.10  48.26  50.25  50.99  15.81  15.30  17.26  17.00  18.68  20.62  20.22  20.00  22.56  22.00  24.19  25.50  25.00  30.59  26.25  21.54  31.62  22.36  32.31  23.32  33.54   5.00   0.00   5.00   5.39   5.39   3.00   5.83   7.07   5.00  45.28  45.00   5.83  42.30   3.00  30.41  40.00  38.33  38.00  37.34  36.40  35.00  32.02  29.73  30.48  30.81  25.61  25.00  29.15  26.42  22.36  26.93  52.81  52.20  49.34  46.57  46.10  50.99  40.79  45.28  50.25
